PMID||SENTID||STRUCTURED ABSTRACT LABEL|NORMALIZED LABEL/PREDICTION|GOLD|SENTENCE
27448213|ab|13|27448213||RESULTS|RESULTS|In 14 patients (13.3 %), non culprit artery lesions accepted as critical during primary PCI were found to be non critical during the control CAG.
27448213|ab|14|27448213||CONCLUSIONS|RESULTS|Planned intervention was cancelled and medical treatment was initiated in those 14 patients.
27448213|ab|15|27448213||CONCLUSIONS|CONCLUSIONS|Our data indicated using QCA, approximately the half of non culprit lesions were found less critical during control CAG when compared to primary PCI.
27448213|ab|16|27448213||BACKGROUND|CONCLUSIONS|Therefore, it is concluded that complete revascularization during primary PCI should be avoided in multivessel STEMI patients and critical non culprit artery lesions should be re-evaluated with later control CAG.
27547850|ab|1|27547850||BACKGROUND|BACKGROUND|Glucose homeostasis depends on the coordinated secretion of glucagon, insulin, and Glucagon-like peptide (GLP)-1 by pancreas and intestine.
27547850|ab|2|27547850||OBJECTIVE|BACKGROUND|Obesity, which is associated with an increased risk of developing insulin resistance and type 2 diabetes, affects the function of these organs.
27547850|ab|3|27547850||METHODS|OBJECTIVE|Here, we investigate the functional and molecular adaptations of proglucagon-producing cells in obese mice to better define their involvement in type 2 diabetes development.
27547850|ab|4|27547850||METHODS|METHODS|We used GLU-Venus transgenic male mice specifically expressing Venus fluorochrome in proglucagon-producing cells.
27547850|ab|5|27547850||RESULTS|METHODS|Mice were subjected to 16 weeks of low-fat diet or high-fat diet (HFD) and then subdivided by measuring glycated hemoglobin (HbA1c) in 3 groups: low-fat diet mice and I-HFD (glucose-intolerant) mice with similar HbA1c and H-HFD (hyperglycemic) mice, which exhibited higher HbA1c.
27547850|ab|6|27547850||RESULTS|RESULTS|At 16 weeks, both HFD groups exhibited similar weight gain, hyperinsulinemia, and insulin resistance.
27547850|ab|7|27547850||RESULTS|RESULTS|However, I-HFD mice exhibited better glucose tolerance compared with H-HFD mice.
27547850|ab|8|27547850||RESULTS|RESULTS|I-HFD mice displayed functional and molecular adaptations of enteroendocrine L-cells resulting in increased intestinal GLP-1 biosynthesis and release as well as maintained pancreatic alpha- and beta-cell functions.
27547850|ab|9|27547850||RESULTS|RESULTS|By contrast, H-HFD mice exhibited dysfunctional L, alpha- and beta-cells with increased beta- and L-cell numbers.
27547850|ab|10|27547850||CONCLUSIONS|RESULTS|Administration of the GLP-1R antagonist Exendin9-39 in I-HFD mice led to hyperglycemia and alterations of glucagon secretion without changes in insulin secretion.
27547850|ab|11|27547850||BACKGROUND|CONCLUSIONS|Our results highlight the cross-talk between islet and intestine endocrine cells and indicate that a compensatory adaptation of L-cell function in obesity plays an important role in preserving glucose homeostasis through the control of pancreatic alpha-cell functions.
29787309|ab|1|29787309|RATIONALE|BACKGROUND|BACKGROUND|Patients transferred from the intensive care unit to the wards who are later readmitted to the intensive care unit have increased length of stay, healthcare expenditure, and mortality compared with those who are never readmitted.
29787309|ab|2|29787309|RATIONALE|OBJECTIVE|BACKGROUND|Improving risk stratification for patients transferred to the wards could have important benefits for critically ill hospitalized patients.
29787309|ab|3|29787309|OBJECTIVES|METHODS|OBJECTIVE|We aimed to use a machine-learning technique to derive and validate an intensive care unit readmission prediction model with variables available in the electronic health record in real time and compare it to previously published algorithms.
29787309|ab|4|29787309|METHODS|METHODS|METHODS|This observational cohort study was conducted at an academic hospital in the United States with approximately 600 inpatient beds.
29787309|ab|5|29787309|METHODS|METHODS|METHODS|A total of 24,885 intensive care unit transfers to the wards were included, with 14,962 transfers (60%) in the training cohort and 9,923 transfers (40%) in the internal validation cohort.
29787309|ab|6|29787309|METHODS|METHODS|METHODS|Patient characteristics, nursing assessments, International Classification of Diseases, Ninth Revision codes from prior admissions, medications, intensive care unit interventions, diagnostic tests, vital signs, and laboratory results were extracted from the electronic health record and used as predictor variables in a gradient-boosted machine model.
29787309|ab|7|29787309|METHODS|RESULTS|METHODS|Accuracy for predicting intensive care unit readmission was compared with the Stability and Workload Index for Transfer score and Modified Early Warning Score in the internal validation cohort and also externally using the Medical Information Mart for Intensive Care database (n = 42,303 intensive care unit transfers).
29787309|ab|8|29787309|RESULTS|RESULTS|RESULTS|Eleven percent (2,834) of discharges to the wards were later readmitted to the intensive care unit.
29787309|ab|9|29787309|RESULTS|RESULTS|RESULTS|The machine-learning-derived model had significantly better performance (area under the receiver operating curve, 0.76) than either the Stability and Workload Index for Transfer score (area under the receiver operating curve, 0.65), or Modified Early Warning Score (area under the receiver operating curve, 0.58; P value < 0.0001 for all comparisons).
29787309|ab|10|29787309|RESULTS|RESULTS|RESULTS|At a specificity of 95%, the derived model had a sensitivity of 28% compared with 15% for Stability and Workload Index for Transfer score and 7% for the Modified Early Warning Score.
29787309|ab|11|29787309|RESULTS|CONCLUSIONS|RESULTS|Accuracy improvements with the derived model over Modified Early Warning Score and Stability and Workload Index for Transfer were similar in the Medical Information Mart for Intensive Care-III cohort.
29787309|ab|12|29787309|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|A machine learning approach to predicting intensive care unit readmission was significantly more accurate than previously published algorithms in both our internal validation and the Medical Information Mart for Intensive Care-III cohort.
29787309|ab|13|29787309|CONCLUSIONS|OBJECTIVE|CONCLUSIONS|Implementation of this approach could target patients who may benefit from additional time in the intensive care unit or more frequent monitoring after transfer to the hospital ward.
29775513|ab|1|29775513|AIMS AND OBJECTIVES|BACKGROUND|OBJECTIVE|To identify sources of interruptions and distractions to medicine administration rounds in hospitals.
29775513|ab|2|29775513|BACKGROUND|BACKGROUND|BACKGROUND|Nurses are frequently interrupted during medicine administration.
29775513|ab|3|29775513|BACKGROUND|METHODS|BACKGROUND|There is no systematic description of nurses' behaviours and interruptions during administration of medicines to patients.
29775513|ab|4|29775513|DESIGN|METHODS|METHODS|Exploratory nonparticipant observational study.
29775513|ab|5|29775513|METHODS|RESULTS|METHODS|Three hundred and fifty-one episodes of medicine administration with 32 nurses from three hospitals in Norway were observed using paper-based observation grids between December 2013 and March 2014.
29775513|ab|6|29775513|RESULTS|RESULTS|RESULTS|Nurses were frequently interrupted and distracted, mainly by nurses and other healthcare professionals.
29775513|ab|7|29775513|RESULTS|RESULTS|RESULTS|One-third of the nurses interrupted their medicine administration: They prioritised helping patients with direct patient care.
29775513|ab|8|29775513|RESULTS|RESULTS|RESULTS|When the nurses were interrupted, they left the round and re-entered the procedure.
29775513|ab|9|29775513|RESULTS|RESULTS|RESULTS|Even so, they managed to refocus and continue to administer the medicines: Interruptions and disturbances made little difference to most behaviours and actions, possibly because nurses double-checked more frequently.
29775513|ab|10|29775513|RESULTS|RESULTS|RESULTS|Some differences were seen in behaviours potentially affecting the safety of the medicine administration, such as leaving medicines at the bedside and not helping patients take their medicines.
29775513|ab|11|29775513|RESULTS|CONCLUSIONS|RESULTS|Some interruptions were avoidable, such as those by other nurses and professionals.
29775513|ab|12|29775513|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|This study offers insights into nurses' behaviours and actions when they are interrupted and distracted during medicine administration.
29775513|ab|13|29775513|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|The findings highlight a conflict for nurses administering medicines.
29775513|ab|14|29775513|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|Nurses are forced to prioritise between two important activities: direct patient care and medicine administration.
29775513|ab|15|29775513|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|Management and education providers need to recognise that nurse interrupting each other is a potential threat to patient safety.
29775513|ab|16|29775513|CONCLUSIONS|BACKGROUND|CONCLUSIONS|Our data indicate that nurses and other healthcare professionals should be warned not to interrupt colleague administering medicines and managers should ensure other staff are available to respond to patients' immediate needs during medicine rounds.
29806673|ab|1|29806673|BACKGROUND|BACKGROUND|BACKGROUND|The evaluation of cardiorespiratory fitness (RCC) using maximal or peak oxygen consumption (VO2), requires a high level of effort in obese patients.
29806673|ab|2|29806673|BACKGROUND|OBJECTIVE|BACKGROUND|We propose a method to evaluate RCC using constant and moderate loads, called VO2 kinetics (tau).
29806673|ab|3|29806673|AIM|METHODS|OBJECTIVE|To determine the relationship between tau and peak VO2 in patients with obesity.
29806673|ab|4|29806673|MATERIAL AND METHODS|METHODS|METHODS|Forty patients (87% females) aged 37 +/- 12 years and with a body mass index (BMI) of 34.6 +/- 4.0 kg/m2, were divided into two groups according to the applied workload (0.5 and 0.8 Watts/kg body mass) using a cycle ergometer and Cortex Metalyzer 3b equipment.
29806673|ab|5|29806673|MATERIAL AND METHODS|RESULTS|METHODS|The protocol was started with 6 minutes at constant load and then increments of 20-25 Watts every two min were made until determination of the peak VO2.
29806673|ab|6|29806673|RESULTS|RESULTS|RESULTS|The tau value was 51.8 +/- 17.6 s, the absolute peak VO2 was 2.0 +/- 0.7 L/min and the relative peak VO2 was 26.6 +/- 30.0 ml/kg/min.
29806673|ab|7|29806673|RESULTS|CONCLUSIONS|RESULTS|There was a significant difference of tau medians between the group that used 0.5 and 0.8 Watts/kg (p = 0.002) and a significant inverse correlation between the absolute peak VO2 and the tau value for a load of 0.5 Watts/kg (rho = -0.415, p = 0.0327).
29806673|ab|8|29806673|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|The higher tau value, the lower the peak VO2 of an obese patient.
29806673|ab|9|29806673|CONCLUSIONS|BACKGROUND|CONCLUSIONS|It is suggested to apply loads of 0.5 Watts/kg for a VO2 kinetics test in obese patients or in subjects who do not wish to carry out higher physiological demands with a non-invasive and low risk procedure.
27334749|ab|1|27334749||BACKGROUND|BACKGROUND|T-cell polyspecificity, predicting that individual T cells recognize a continuum of related ligands, implies that multiple antigens can tolerize T cells specific for a given self-antigen.
27334749|ab|2|27334749||BACKGROUND|BACKGROUND|We previously showed in C57BL/6 mice that part of the CD4(+) T-cell repertoire specific for myelin oligodendrocyte glycoprotein (MOG) 35-55 also recognizes the neuronal antigen neurofilament medium (NF-M) 15-35.
27334749|ab|3|27334749||RESULTS|BACKGROUND|Such bi-specific CD4(+) T cells are frequent and produce inflammatory cytokines after stimulation.
27334749|ab|4|27334749||RESULTS|RESULTS|Since T cells recognizing two self-antigens would be expected to be tolerized more efficiently, this finding prompted us to study how polyspecificity impacts tolerance.
27334749|ab|5|27334749||RESULTS|RESULTS|We found that similar to MOG, NF-M is expressed in the thymus by medullary thymic epithelial cells, a tolerogenic population.
