PMID||SENTID||STRUCTURED ABSTRACT LABEL|NORMALIZED LABEL/PREDICTION|GOLD|SENTENCE
29956454|ab|1|29956454|PURPOSE|OBJECTIVE|OBJECTIVE|The aim of this work was to present the development and example application of an automated data mining software platform that preforms bulk analysis of results and patient data passing through the 3D plan and delivery QA system, Mobius3D.
29956454|ab|2|29956454|METHODS|METHODS|METHODS|Python, matlab, and Java were used to create an interface that reads JavaScript Object Notation (JSON) created for every approved Mobius3D pre-treatment plan-check.
29956454|ab|3|29956454|METHODS|METHODS|METHODS|The aforementioned JSON files contain all the information for every pre-treatment QA check performed by Mobius3D, including all 3D dose, CT, structure set information, as well as all plan information and patient demographics.
29956454|ab|4|29956454|METHODS|METHODS|METHODS|Two Graphical User Interfaces (GUIs) were created, the first is called Mobius3D-Database (M3D-DB) and presents the check results in both filterable tabular and graphical form.
29956454|ab|5|29956454|METHODS|METHODS|METHODS|These data are presented for all patients and includes mean dose differences, 90% coverage, 3D gamma pass rate percentages, treatment sites, machine, beam energy, Multi-Leaf Collimator (MLC) mode, treatment planning system (TPS), plan names, approvers, dates and times.
29956454|ab|6|29956454|METHODS|METHODS|METHODS|Group statistics and statistical process control levels are then calculated based on filter settings.
29956454|ab|7|29956454|METHODS|METHODS|METHODS|The second GUI, called Mobius3D organ at risk (M3DOAR), analyzes dose-volume histogram data for all patients and all Organs-at-Risk (OAR).
29956454|ab|8|29956454|METHODS|METHODS|METHODS|The design of the software is such that all treatment parameters and treatment site information are able to be filtered and sorted with the results, plots, and statistics updated.
29956454|ab|9|29956454|RESULTS|RESULTS|RESULTS|The M3D-DB software can summarize and filter large numbers of plan-checks from Mobius3D.
29956454|ab|10|29956454|RESULTS|RESULTS|RESULTS|The M3DOAR software is also able to analyze large amounts of dose-volume data for patient groups which may prove useful in clinical trials, where OAR doses for large numbers of patients can be compared and correlated.
29956454|ab|11|29956454|RESULTS|RESULTS|RESULTS|Target DVHs can also be analyzed en mass.
29956454|ab|12|29956454|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|This work demonstrates a method to extract the large amount of treatment data for every patient that is stored by Mobius3D but not easily accessible.
29956454|ab|13|29956454|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|With scripting, it is possible to mine this data for research and clinical trials as well as patient and TPS QA.
29933299|ab|1|29933299|BACKGROUND|BACKGROUND|BACKGROUND|Foam sclerotherapy is an effective treatment strategy for venous malformations (VMs).
29933299|ab|2|29933299|BACKGROUND|BACKGROUND|BACKGROUND|Stability is one of the characteristics of sclerosant foams that determine the sclerosing power.
29933299|ab|3|29933299|OBJECTIVE|OBJECTIVE|OBJECTIVE|To evaluate the clinical outcomes of sclerotherapy with prolonged half-life of hyaluronic acid (HA)-polidocanol (POL) foam for treating head and neck VMs.
29933299|ab|4|29933299|MATERIALS AND METHODS|METHODS|METHODS|Seventy patients with head and neck VMs were enrolled between October 2013 and January 2015 in Qilu Hospital Shandong University.
29933299|ab|5|29933299|MATERIALS AND METHODS|METHODS|METHODS|Sclerotherapy was performed with prolonged half-life POL foam by addition of 0.05% HA.
29933299|ab|6|29933299|MATERIALS AND METHODS|METHODS|METHODS|All patients were followed up at 1, 3, and 6 months.
29933299|ab|7|29933299|MATERIALS AND METHODS|METHODS|METHODS|Reviews on the site and size of the lesion, times and duration of treatments, therapeutic response, and complications were performed to evaluate the end result.
29933299|ab|8|29933299|RESULTS|RESULTS|RESULTS|Sites of lesions included face, bucca, parotid region, neck, tongue, floor of mouth, lip, forehead, palate, and nose.
29933299|ab|9|29933299|RESULTS|RESULTS|RESULTS|An overall average of 2.5 treatments was required.
29933299|ab|10|29933299|RESULTS|RESULTS|RESULTS|Total response rate was 100%.
29933299|ab|11|29933299|RESULTS|RESULTS|RESULTS|Resolution was achieved in 21 cases (30%) and a significant response in 49 patients (70%).
29933299|ab|12|29933299|RESULTS|RESULTS|RESULTS|Immediate swelling was the most common complication.
29933299|ab|13|29933299|RESULTS|RESULTS|RESULTS|Epidermal extravasation was seen in 1 patient.
29933299|ab|14|29933299|RESULTS|RESULTS|RESULTS|Mucosal ulcer was observed in 1 patient.
29933299|ab|15|29933299|RESULTS|RESULTS|RESULTS|No generalized complications occurred.
29933299|ab|16|29933299|CONCLUSION|CONCLUSIONS|CONCLUSIONS|The prolonged half-life of HA-POL foam sclerotherapy of VMs in the head and neck is safe and effective.
17880059|ab|1|17880059||BACKGROUND|BACKGROUND|The direct ion exchange of chloro(2,6-bis(N-methylbenzimidazol-2-yl)pyridine)platinum(II) ([Pt(Me(2)bzimpy)Cl]+) and chloro(2,2':6',2' '-terpyridine)platinum(II) ([Pt(tpy)Cl]+) complexes within a zirconium phosphate (ZrP) framework has been accomplished.
17880059|ab|2|17880059||OBJECTIVE|OBJECTIVE|The physical and spectroscopic properties of [Pt(Me(2)bzimpy)Cl]+ and [Pt(tpy)Cl]+ intercalated in ZrP were investigated by X-ray powder diffraction and X-ray photoelectron, infrared, absorption, and luminescence spectroscopies.
17880059|ab|3|17880059||OBJECTIVE|RESULTS|In contrast to unintercalated complexes in fluid solution, which do not emit at room temperature, both intercalated materials in the solid state and in colloidal suspensions exhibit intense emissions at room temperature.
17880059|ab|4|17880059||RESULTS|RESULTS|A [Pt(Me(2)bzimpy)Cl]+-exchanged ZrP colloidal methanol suspension gives rise to an emission at 612 nm that originates from a lowest (3)MMLCT[dsigma*(Pt) --> pi*(tpy)] state (MMLCT = metal-metal-to-ligand charge transfer) characteristic of strong Pt...Pt interactions.
17880059|ab|5|17880059||RESULTS|RESULTS|A [Pt(tpy)Cl]+-exchanged ZrP colloidal aqueous suspension exhibits a strong emission band at 600 nm.
17880059|ab|6|17880059||CONCLUSIONS|CONCLUSIONS|The accumulated data demonstrate that at high concentrations, [Pt(Me(2)bzimpy)Cl]+ and [Pt(tpy)Cl]+ ions can serve as luminescent pillars inside the ZrP framework.
29958226|ab|1|29958226|BACKGROUND|BACKGROUND|BACKGROUND|In patients with an unstable cervical spine, maintenance of cervical immobilization during tracheal intubation is important.
29958226|ab|2|29958226|BACKGROUND|BACKGROUND|BACKGROUND|In McGrath videolaryngoscopic intubation, lifting of the blade to raise the epiglottis is needed to visualize the glottis, but in patients with an unstable cervical spine, this can cause cervical spine movement.
29958226|ab|3|29958226|BACKGROUND|BACKGROUND|BACKGROUND|By contrast, the Optiscope, a rigid video-stylet, does not require raising of the epiglottis during tracheal intubation.
29958226|ab|4|29958226|BACKGROUND|BACKGROUND|OBJECTIVE|We therefore hypothesized that the Optiscope would produce less cervical spine movement than the McGrath videolaryngoscope during tracheal intubation.
29958226|ab|5|29958226|BACKGROUND|BACKGROUND|OBJECTIVE|The aim of this study was to compare the Optiscope with the McGrath videolaryngoscope with respect to cervical spine motion during intubation in patients with simulated cervical immobilization.
29958226|ab|6|29958226|METHODS|METHODS|METHODS|The primary outcome of the study was the extent of cervical spine motion at the occiput-C1, C1-C2, and C2-C5 segments.
29958226|ab|7|29958226|METHODS|METHODS|METHODS|In this randomized crossover study, the cervical spine angle was measured before and during tracheal intubation using either the Optiscope or the McGrath videolaryngoscope in 21 patients with simulated cervical immobilization.
29958226|ab|8|29958226|METHODS|METHODS|METHODS|Cervical spine motion was defined as the change in angle at each cervical segment during tracheal intubation.
29958226|ab|9|29958226|RESULTS|RESULTS|RESULTS|There was significantly less cervical spine motion at the occiput-C1 segment using the Optiscope rather than the McGrath videolaryngoscope (mean [98.33% CI]: 4.7 degrees [2.4-7.0] vs 10.4 degrees [8.1-12.7]; mean difference [98.33% CI]: -5.7 degrees [-7.5 to -3.9]).
29958226|ab|10|29958226|RESULTS|RESULTS|RESULTS|There were also fewer cervical spinal motions at the C1-C2 and C2-C5 segments using the Optiscope (mean difference versus the McGrath videolaryngoscope [98.33% CI]: -2.4 degrees [-3.7 to -1.2]) and -3.7 degrees [-5.9 to -1.4], respectively).
29958226|ab|11|29958226|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|The Optiscope produces less cervical spine motion than the McGrath videolaryngoscope during tracheal intubation of patients with simulated cervical immobilization.
29941296|ab|1|29941296|INTRODUCTION|BACKGROUND|BACKGROUND|Evidence about the anti-inflammatory properties of antipsychotics has grown.
29941296|ab|2|29941296|INTRODUCTION|BACKGROUND|BACKGROUND|However, no previous studies have compared the immunomodulatory effect of risperidone and aripiprazole.
29941296|ab|3|29941296|OBJECTIVES|OBJECTIVE|OBJECTIVE|The main aim of the present work is to compare the anti-inflammatory effect of risperidone and aripiprazole on a large array of serum cytokines at 3months following the onset of treatment.
29941296|ab|4|29941296|METHODS|METHODS|METHODS|This is a prospective, randomized, open-label study.
29941296|ab|5|29941296|METHODS|METHODS|METHODS|Patients were randomly assigned to risperidone or aripiprazole.
29941296|ab|6|29941296|METHODS|METHODS|METHODS|From this randomization, 75 patients and 75 healthy volunteers that matched with the selected patients were picked for entry in this study.
29941296|ab|7|29941296|METHODS|METHODS|METHODS|Serum concentrations of 21 cytokines/chemokines were measured at baseline and 3months following the initiation of antipsychotic medication.
29941296|ab|8|29941296|RESULTS|RESULTS|RESULTS|Those patients who were randomly assigned to risperidone had higher levels of IL-8 (p=0.000) and MIP-1beta (p=0.007) than healthy volunteers at baseline, whereas no differences were found between patients initially assigned to aripiprazole and healthy volunteers.
29941296|ab|9|29941296|RESULTS|RESULTS|RESULTS|Three months following the onset of medication several cytokines decreased significantly: IL-8, MIP-1beta, Fractalkine, TNF-alpha, IL-7, IL-13, IL-17alpha, IL-23, IL-21 (all ps<0.01).
29941296|ab|10|29941296|RESULTS|RESULTS|RESULTS|No differences were found in the percentages of change between both treatments.
29941296|ab|11|29941296|RESULTS|RESULTS|RESULTS|The effect size of the two antipsychotics was similar, except for TNF-alpha, IL-13, IL-17alpha and Fractalkine, in which aripiprazole seems to have a greater effect size than risperidone, whereas risperidone seems to have a greater effect size than aripiprazole on MIP-1beta.
29941296|ab|12|29941296|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|This is the first study that has compared the immunomodulatory effect of risperidone and aripiprazole, finding that the anti-inflammatory effect of both treatments was similar.
29954455|ab|1|29954455|BACKGROUND|BACKGROUND|BACKGROUND|Chondroid lipoma, first described in 1993 by Meis and Enzinger, is a very rare lipomatous tumor.
29954455|ab|2|29954455|BACKGROUND|BACKGROUND|BACKGROUND|Because it is a benign tumor, it does not require radiotherapy, chemotherapy, or extensive resection.
29954455|ab|3|29954455|BACKGROUND|BACKGROUND|BACKGROUND|However, histologically, it is often confused with a sarcoma.
29954455|ab|4|29954455|BACKGROUND|BACKGROUND|BACKGROUND|It is crucial to differentiate chondroid lipoma from sarcoma to avoid choosing an inappropriate treatment strategy.
29954455|ab|5|29954455|BACKGROUND|BACKGROUND|BACKGROUND|Although MRI, radiography, and ultrasound have been used to evaluate chondroid lipomas, imaging cannot accurately differentiate chondroid lipoma from sarcoma.
29954455|ab|6|29954455|CASE PRESENTATION|METHODS|METHODS|A 39-year-old man presented to a local clinic with a 1-month history of a painless mass in his left neck.
29954455|ab|7|29954455|CASE PRESENTATION|METHODS|METHODS|Results of a needle biopsy suggested an atypical lipomatous tumor, and the patient was referred to our hospital.
29954455|ab|8|29954455|CASE PRESENTATION|METHODS|METHODS|Physical examination revealed a hard and mobile mass in the left neck.
29954455|ab|9|29954455|CASE PRESENTATION|METHODS|METHODS|Plain X-ray radiographs showed an absence of calcification in the soft tissue mass.
29954455|ab|10|29954455|CASE PRESENTATION|METHODS|METHODS|MRI revealed a well-defined and lobulated mass, and on T1-weighted images, the lesion showed heterogeneity, with higher signal intensity than that of muscle.
29954455|ab|11|29954455|CASE PRESENTATION|METHODS|METHODS|On T2-weighted images, the septum had low-signal intensity.
29954455|ab|12|29954455|CASE PRESENTATION|METHODS|METHODS|On T2-weighted fat-suppressed images, the signal of the mass was completely suppressed.
29954455|ab|13|29954455|CASE PRESENTATION|METHODS|METHODS|The SUVmax of the mass on FDG PET was 1.84.
29954455|ab|14|29954455|CASE PRESENTATION|METHODS|METHODS|An additional needle biopsy was performed, and on the basis of the results, we arrived at a diagnosis of well-differentiated liposarcoma.
29954455|ab|15|29954455|CASE PRESENTATION|METHODS|METHODS|The mass was resected marginally.
29954455|ab|16|29954455|CASE PRESENTATION|METHODS|METHODS|Macroscopically, the mass was encapsulated and markedly harder than well-differentiated liposarcoma.
